         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11185, 1.3458, 37.1816, -0.583493, -89.9157, 79.6217, 1.03346, 1.34606, 37.1932, 2.44064
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11186, -38.3907, -33.3653, 2.53941, -73.8891, 78.3907, 1.34532, -38.3941, -33.3122, 2.62635
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11187, -47.2137, -28.0131, -0.366993, 70.1198, 1.3674, 0.632256, -47.2114, -27.9839, 2.72375
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11188, 39.9774, -29.8623, -2.29949, -33.6136, 59.5688, 1.97978, 39.9741, -29.8719, 0.663037
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11189, -9.2349, 9.6887, -1.91209, -21.0183, -56.769, 1.18326, -9.24823, 9.55579, 1.19058
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11190, 26.4298, 22.8106, 1.77621, -37.6331, 16.1661, 1.47289, 26.4321, 22.7881, 1.79175
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11191, 39.0763, -22.374, 1.93291, 82.8254, 86.6348, 0.104117, 39.0777, -22.3713, 1.83872
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11192, 40.5037, 37.0304, 2.96021, 51.3546, 50.2441, 0.670534, 40.5021, 37.0438, 2.88039
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11193, -1.7976, 40.6449, 1.24941, -98.7571, 87.9548, 2.9205, -1.79815, 40.6508, 1.1634
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11194, -44.4489, -32.6242, -1.57519, -55.5865, 69.538, 0.206777, -44.4473, -32.5474, 1.35659
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11195, 23.2229, -2.9313, -1.32359, 71.9733, 49.5622, 0.146444, 23.232, -3.06828, 1.73544
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11196, 46.5798, -30.9851, 1.54161, -48.2062, 91.1138, 0.13573, 46.5794, -31.0732, 1.45534
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11197, 5.3603, -24.6472, 2.17211, 51.3, 94.9353, 2.35093, 5.3569, -24.4814, 2.12757
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11198, 26.2708, 23.3645, 0.217307, -55.7498, 92.3127, 3.13058, 26.267, 23.3545, 0.126953
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11199, 48.3356, -17.4606, 0.951107, -7.4123, 63.4273, 4.72894, 48.3366, -17.4485, 0.941961
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11200, -13.2783, -17.6241, 0.892407, 78.1072, 75.4783, 1.55374, -13.2773, -17.7516, 1.01098
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11201, 19.0134, -29.9093, 2.08511, -75.3628, 19.663, 0.677667, 19.0093, -29.7829, 2.09297
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11202, 31.8713, -14.0737, -1.09619, -48.0915, 44.8106, 4.54911, 31.8865, -14.1746, 2.04702
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11203, 28.7383, -19.4702, -2.64559, 80.1296, -71.0771, 1.79501, 28.7337, -19.5006, 0.494729
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11204, -18.3922, -15.3271, 2.38711, -19.2743, 87.2776, 4.4775, -18.3867, -15.3519, 2.39199
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11205, -6.0128, -32.8208, 0.902007, -36.3605, 83.9976, 0.666841, -6.01073, -32.6661, 0.888992
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11206, -29.9502, -23.1217, 1.76111, -65.2187, 13.5325, 4.86123, -29.956, -23.1416, 1.77531
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11207, -46.0854, -38.0887, 0.475707, 50.8817, -82.3238, 1.97414, -46.0865, -38.1768, 0.495403
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11208, -40.2406, 23.7888, 0.769107, 93.9198, -42.6212, 3.36364, -40.2366, 23.9099, 0.814861
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11209, -35.1477, 3.8673, -1.59329, 90.8494, 43.2891, 4.72163, -35.142, 3.8104, 1.55166
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11210, 36.807, -27.4174, -2.99209, -20.8011, -11.6093, 2.82852, 36.8072, -27.4103, 0.10295
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11211, -23.7082, -44.7527, -0.466793, -60.1818, -74.4383, 3.68991, -23.7106, -44.7368, 2.85117
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11212, -3.1474, -33.43, -0.850893, 15.639, -88.8865, 3.77683, -3.1491, -33.4604, 2.39984
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11213, -22.257, 6.6735, 2.44331, 36.2643, 41.9696, 2.34556, -22.2573, 6.66487, 2.29489
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11214, -5.0209, -48.2114, 2.56721, 63.3462, -77.895, 0.702617, -5.02052, -48.2542, 2.61937
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11215, 41.7308, -13.0622, -1.00789, 78.4521, 2.0019, 3.17723, 41.7269, -13.088, 2.13104
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11216, -18.8988, -38.4889, -2.98459, -80.5299, -24.4379, 3.81063, -18.8983, -38.4759, 0.318836
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11217, 24.1481, 0.1142, 0.624507, -53.6023, -61.6434, 2.52436, 24.1253, 0.0913254, 0.738882
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11218, 0.2732, 37.3737, 0.718507, -67.2641, 80.1362, 4.32573, 0.272929, 37.3061, 0.700758
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11219, 42.7131, 40.4093, -1.60849, 6.758, 33.6273, 2.17622, 42.7143, 40.305, 1.52856
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11220, -49.0521, 37.5532, 2.87651, -83.6361, 27.5973, 4.32491, -49.0533, 37.5586, 2.78513
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11221, 12.4923, 30.9939, 2.68791, -29.4192, -33.9901, 2.70689, 12.4936, 30.9533, 2.60947
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11222, 47.3629, -25.1381, 1.31651, 97.5456, -45.0847, 0.729491, 47.3597, -25.0926, 1.40493
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11223, -8.5013, 24.6354, -2.00339, -26.4154, -77.9936, 4.68256, -8.50212, 24.5466, 1.15097
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11224, -5.0704, 21.0975, -2.50349, 65.9998, 60.1146, 1.99056, -5.06785, 21.1675, 0.646673
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11225, 13.6975, -31.6152, 2.99911, -51.9708, -13.6666, 4.5301, 13.6969, -31.615, 2.88592
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11226, -7.1601, 6.725, 2.53171, -49.4172, 92.8844, 2.78636, -7.15857, 6.75698, 2.54152
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11227, 42.3488, -31.571, -0.652093, -38.5087, -1.5472, 4.85189, 42.3452, -31.5918, 2.57203
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11228, -34.7879, 37.8131, -2.17229, -45.0274, 89.009, 4.52983, -34.7873, 37.7627, 0.960461
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11229, 14.2796, -24.3726, -0.488393, 97.199, -70.7702, 3.98573, 14.2798, -24.3898, 2.60854
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11230, 6.3575, 23.6514, -2.72919, -10.2599, 45.6016, 1.96943, 6.3573, 23.6483, 0.337268
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11231, -21.4146, -36.6997, 2.61671, -32.1715, 73.5096, 3.50459, -21.4146, -36.7058, 2.52049
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11232, 7.9487, 45.326, 1.87201, -50.5929, -79.8523, 1.40669, 7.94839, 45.3097, 1.97824
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11233, 6.357, 7.117, 2.18551, 54.4978, 43.2756, 3.92159, 6.35927, 7.12031, 2.2854
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11234, -27.4379, -13.9808, -2.69619, 76.5774, 76.7803, 2.02588, -27.4818, -13.9701, 0.428119
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11235, -36.7798, 44.5043, -0.960493, 66.7676, -48.8284, 2.30624, -36.775, 44.4283, 2.21712
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11236, 49.2038, -43.4989, -0.874593, 50.1337, 13.9486, 4.32172, 49.199, -43.4138, 2.20851
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11237, 24.403, -42.3107, -1.24929, 4.302, -66.0834, 0.953241, 24.4053, -42.3648, 2.03465
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11238, 42.7806, 45.2913, -2.42239, -8.5366, -79.6483, 3.64391, 42.787, 45.3861, 0.892127
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11239, -20.8576, -41.9726, 0.847707, -51.103, -2.1135, 4.62765, -20.8455, -41.8698, 0.933189
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11240, 34.3243, -27.9076, 0.703107, -71.1518, -46.3324, 1.00603, 34.3199, -27.9906, 0.877305
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11241, 47.6968, -13.8219, 0.474007, -76.8562, 73.4756, 3.69892, 47.736, -13.7878, 0.477842
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11242, -47.6577, -35.4853, 3.00281, -65.1143, -58.7784, 2.56, -47.6682, -35.4755, 3.09534
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11243, -24.0895, 47.9135, -1.50549, -64.5939, 76.7732, 2.81776, -24.0909, 47.8422, 1.60735
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11244, -6.783, 42.8098, -1.41989, 29.1215, -59.0185, 1.14512, -6.78211, 42.9106, 1.65338
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11245, -33.2411, -3.8478, -0.787393, 14.2769, 12.0064, 2.55638, -33.2683, -3.82009, 2.29208
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11246, 36.5479, -21.1244, -0.00119265, -93.5943, 90.6554, 4.83175, 36.5488, -21.1351, 3.09855
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11247, -16.7949, -46.3608, 0.194207, -31.6775, -61.0571, 2.05198, -16.7937, -46.3727, 0.136313
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11248, 23.0648, 40.286, 2.07351, 6.4427, -55.67, 1.20844, 23.0663, 40.2668, 2.00039
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11249, -31.5224, 7.8006, 0.778707, -23.3216, -30.3269, 1.37531, -31.5653, 7.73632, 0.721094
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11250, 29.9078, 36.7696, -2.07539, 55.5023, 37.1707, 4.93559, 29.9049, 36.6814, 1.14039
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11251, -47.3313, -13.5769, 0.982707, -80.7731, 69.7793, 3.22492, -47.3406, -13.5967, 0.989747
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11252, -25.3372, -44.1404, 0.205407, 91.5473, 2.9458, 0.836598, -25.335, -44.1257, 0.302041
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11253, 27.8265, -34.1688, 2.99821, -92.8, 60.1674, 4.70479, 27.8223, -34.219, 2.8342
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11254, 8.7696, -46.8199, 2.21481, 98.9436, -20.7021, 2.01873, 8.76906, -46.8007, 2.29212
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11255, 43.5748, -42.4941, 2.56081, 93.2315, 73.4554, 4.26541, 43.5746, -42.5504, 2.479
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11256, 1.2475, -9.4144, -2.31699, -54.6824, -77.7714, 4.91498, 1.25106, -9.40459, 0.815648
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11257, -40.3496, 11.5623, -1.55879, -53.0026, 73.2751, 1.9955, -40.3574, 11.5238, 1.6729
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11258, 36.5587, 16.3935, -0.0925927, -44.0911, 57.9456, 0.470347, 36.5605, 16.3955, 3.0295
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11259, -17.086, 16.0492, -0.872893, -93.6561, 42.9701, 3.72895, -17.0951, 16.08, 2.29719
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11260, -20.4657, -22.3202, -0.212593, 44.2756, -82.7029, 2.99527, -20.4521, -22.3287, 3.01076
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11261, 40.4328, 33.0558, 0.448607, 36.0489, -33.622, 0.687796, 40.4284, 33.0565, 0.334473
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11262, -28.7129, -12.8053, -0.691193, -27.9487, 17.0661, 1.74062, -28.7216, -12.7645, 2.35324
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11263, -17.1184, 47.3946, 0.560607, 31.312, 23.6666, 0.209665, -17.1182, 47.3947, 0.542855
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11264, -19.8169, 34.6579, -3.02419, -26.7249, 75.9665, 4.22285, -19.8202, 34.6467, 0.223878
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11265, -28.7827, 46.1217, 1.80651, 52.7488, 62.778, 3.69339, -28.781, 46.2066, 1.92083
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11266, 26.7361, 42.7119, -1.94349, 24.5958, -52.8989, 3.88455, 26.7403, 42.6099, 1.33613
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11267, 29.8626, -20.9527, 2.81271, 63.9831, -58.4503, 3.55037, 29.8592, -20.934, 2.90733
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11268, 37.1743, 5.1353, -1.34259, -32.9674, -12.4081, 1.91109, 37.1886, 5.07014, 1.88823
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11269, -5.9697, 43.8568, 0.706407, 85.2518, -23.971, 4.42657, -5.96954, 43.8399, 0.728432
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11270, -14.8997, -32.2122, 0.784607, -67.0618, -59.9959, 4.24727, -14.9014, -32.236, 0.707168
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11271, 21.0359, 18.3517, -2.85159, 34.5719, 12.6666, 3.80973, 21.0451, 18.373, 0.206238
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11272, 29.7269, 14.7576, 1.62691, -72.5888, 59.5237, 3.36501, 29.7232, 14.8368, 1.72643
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11273, 43.2017, -37.3151, 1.44751, 92.4736, -85.4017, 3.39118, 43.202, -37.3466, 1.3938
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11274, -3.1396, -33.3579, -1.81459, -78.5337, -58.7979, 2.55195, -3.13697, -33.2606, 1.25004
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11275, 38.2094, -14.2781, -1.83019, -42.5125, -85.7151, 2.3761, 38.2026, -14.217, 1.2757
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11276, 24.2137, -36.2223, 2.51311, -50.463, -77.5084, 4.27836, 24.2123, -36.2124, 2.51526
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11277, 10.6866, -11.7359, 2.75141, 25.8723, 93.6702, 1.23304, 10.6743, -11.7041, 2.89324
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11278, 30.6881, 35.3442, 2.43501, -50.5129, 74.093, 2.09358, 30.6891, 35.2861, 2.36098
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11279, 7.3827, 24.4405, 1.79771, -35.6814, -0.3258, 2.06919, 7.38023, 24.4506, 1.76622
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11280, -24.4385, 8.2177, 0.859107, -34.9683, 6.4917, 4.82165, -24.4337, 8.23871, 0.958447
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11281, -10.089, -39.7676, -0.0380927, 12.5502, -80.0299, 4.75055, -10.088, -39.7512, 0.101282
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11282, 47.8851, -15.2496, -0.796593, -41.7189, -46.7687, 2.41057, 47.8729, -15.2737, 2.46082
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11283, 24.3704, -11.1403, 2.65601, 86.2185, -60.6953, 4.85929, 24.3575, -11.0985, 2.67999
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11284, -9.6631, -19.1507, 1.69461, -84.8816, -6.2994, 3.23364, -9.66356, -19.2372, 1.69096
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11285, 2.4733, 1.2893, -0.421993, -22.1603, 36.5708, 0.485986, 2.55982, 1.27532, 2.76955
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11286, 22.5477, -0.1262, 0.420907, -21.7991, -37.9129, 3.42907, 22.6069, -0.104168, 0.447556
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11287, -49.9116, -17.3091, 0.737907, 66.7053, -45.0664, 0.558864, -49.9123, -17.3126, 0.758815
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11288, -8.6827, -4.2583, -2.23429, -32.1765, -49.6296, 1.10355, -8.66296, -4.19784, 0.910149
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11289, -29.367, -2.8759, 0.674207, -17.8958, 3.0586, 2.37499, -29.3905, -2.90899, 0.657157
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11290, 4.7276, -26.3955, 1.24371, -77.8059, -22.8928, 0.768755, 4.72683, -26.4497, 1.21673
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11291, 46.9413, 21.7527, 1.57821, -83.8197, -89.9295, 1.88661, 46.9409, 21.6687, 1.43331
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11292, 42.8778, -11.4927, 2.52661, -74.0709, -78.8397, 4.16565, 42.8802, -11.5201, 2.43469
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11293, -7.7106, -0.4855, 1.02451, -56.7413, -11.0194, 0.916729, -7.71192, -0.442895, 1.14994
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11294, 10.5038, 11.3006, -2.98699, -11.1406, 84.3968, 1.58962, 10.4949, 11.2659, 0.202909
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11295, -23.3852, -39.4341, 1.67461, -75.2039, -58.9803, 2.03914, -23.3835, -39.4006, 1.755
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11296, -9.835, -36.4676, 2.40581, -26.6114, -14.4055, 1.5683, -9.83269, -36.4656, 2.40936
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11297, 43.6666, -44.5228, 2.24391, 1.5375, -52.4969, 4.29307, 43.6661, -44.5, 2.26046
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11298, 45.3063, -45.6453, -0.569993, 29.144, -33.4601, 4.12628, 45.3057, -45.6814, 2.67568
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11299, -6.2772, 13.3209, 2.76881, -29.4624, -47.8667, 1.64356, -6.27704, 13.3156, 2.81444
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11300, 35.1952, -5.5258, 1.02871, -88.8144, -56.6215, 3.69191, 35.1907, -5.54759, 0.97434
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11301, 14.9783, -45.5979, -1.41819, 55.2987, -32.3435, 1.90487, 14.9782, -45.582, 1.67621
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11302, -49.4149, -29.9621, -2.94269, 91.6054, 88.8876, 1.56627, -49.4135, -29.9629, 0.242997
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11303, -18.1417, 4.1577, 1.14701, 83.3807, -88.9378, 1.18115, -18.1385, 4.18126, 1.17656
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11304, -34.5385, 12.7713, -0.257693, 63.7591, 84.9587, 3.29132, -34.5239, 12.7561, 2.90055
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11305, -6.1752, -11.6503, 2.94391, -9.8537, 43.0762, 4.65247, -6.1826, -11.6445, 2.93964
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11306, -22.7375, -20.7419, 0.881907, -54.9185, 50.242, 3.01171, -22.7399, -20.7471, 0.875633
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11307, 20.2027, 43.1878, -3.12989, -58.8104, 68.9443, 2.29492, 20.2054, 43.1956, 0.0100242
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11308, 49.2529, -2.4761, -0.904693, 50.1995, 30.4179, 0.936487, 49.3084, -2.48771, 2.29768
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11309, -23.254, 12.239, 2.85061, 12.0476, 14.8848, 2.44495, -23.2646, 12.2472, 2.84873
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11310, 40.5286, -23.6817, -0.931793, 48.6922, -4.2835, 2.9091, 40.5138, -23.5904, 2.16143
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11311, -13.7804, 9.1509, 0.141407, -87.5919, -20.502, 3.25904, -13.7239, 9.17687, 0.25286
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11312, 48.644, 34.452, 0.552007, 53.8096, 32.9697, 0.857681, 48.6378, 34.4149, 0.57459
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11313, -2.9355, 24.6272, 0.760707, 16.2823, 29.9421, 0.297824, -2.94805, 24.546, 0.752905
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11314, -28.7086, -38.3155, -1.84999, 95.8277, -47.6421, 4.20085, -28.7147, -38.3359, 1.35756
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11315, -40.9069, -0.9644, -2.73199, 71.9587, -1.2703, 3.15643, -40.9519, -1.01609, 0.62537
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11316, 3.5283, -20.3406, -2.93089, -39.9659, -66.2557, 4.50907, 3.53806, -20.3199, 0.183693
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11317, 27.1254, 26.5986, 2.70561, -53.0099, -79.1506, 4.68769, 27.1124, 26.6125, 2.77344
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11318, -28.4402, -31.8896, -0.593493, 29.5598, 5.4132, 2.69251, -28.451, -31.9186, 2.59136
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11319, -20.5967, 33.8691, 0.899007, -35.3743, -53.0378, 3.18311, -20.5964, 33.8641, 0.886841
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11320, 27.8737, 0.3708, 1.00761, -69.446, -13.7829, 2.96047, 27.8548, 0.342406, 0.940913
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11321, 47.2626, -16.1438, 2.58561, 25.1955, -93.4109, 0.800906, 47.2886, -16.2552, 2.52189
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11322, 3.8059, -5.0178, 1.24631, 60.5822, 52.0289, 3.89581, 3.83576, -4.98699, 1.35312
         , Xa,Ya, YAWa, CTRLA, CTRLB, Duration, Xb, Yb, YAWb
11323, 15.0179, -3.6527, -2.40399, 53.3845, -35.9306, 0.931281, 15.0091, -3.66075, 0.726683
