         , Xa,Ya, YAWa, Vx, Vy, Vyaw, wR, wL, CTRLA, CTRLB, Xb, Yb, YAWb, Vx, Vy, Vyaw, wR2, wL2
5209, -5.08411, 9.18509, 25.1433, 0.0611123, 0.0465926, -0.0487622, -0.0484874, -0.0487525, 0.0238, -0.0744, -5.05617, 9.20572, 24.3822, 0.0608667, 0.0409006, -0.0109131, -0.0109459, -0.0110123
5210, -5.05617, 9.20572, 24.3822, 0.0608667, 0.0409006, -0.0109131, -0.0109459, -0.0110123, -0.3411, -0.3195, -5.01652, 9.22927, 24.1526, 0.108504, 0.0583343, -0.00879031, -0.00907396, -0.00905872
5211, -5.01652, 9.22927, 24.1526, 0.108504, 0.0583343, -0.00879031, -0.00907396, -0.00905872, -0.3095, 0.4513, -4.95885, 9.25914, 22.167, 0.107636, 0.0548052, -0.147078, -0.147208, -0.147033
5212, -4.95885, 9.25914, 22.167, 0.107636, 0.0548052, -0.147078, -0.147208, -0.147033, -0.0934, -0.1152, -4.90038, 9.28716, 17.5816, 0.127723, 0.0570709, -0.149937, -0.150355, -0.150201
5213, -4.90038, 9.28716, 17.5816, 0.127723, 0.0570709, -0.149937, -0.150355, -0.150201, -0.3927, 0.258, -4.8337, 9.31489, 12.1991, 0.144754, 0.0547683, -0.242556, -0.244278, -0.242164
5214, -4.8337, 9.31489, 12.1991, 0.144754, 0.0547683, -0.242556, -0.244278, -0.242164, -0.445, 0.3305, -4.75925, 9.34016, 3.41953, 0.153066, 0.0456696, -0.370035, -0.372823, -0.369448
5215, -4.75925, 9.34016, 3.41953, 0.153066, 0.0456696, -0.370035, -0.372823, -0.369448, 0.1508, 0.2571, -4.68686, 9.35951, -7.30353, 0.122653, 0.0322948, -0.359027, -0.359946, -0.358439
5216, -4.68686, 9.35951, -7.30353, 0.122653, 0.0322948, -0.359027, -0.359946, -0.358439, 0.1743, 0.0209, -4.6316, 9.37247, -16.4508, 0.101937, 0.0191235, -0.274629, -0.274879, -0.274404
5217, -4.6316, 9.37247, -16.4508, 0.101937, 0.0191235, -0.274629, -0.274879, -0.274404, 0.4664, 0.4619, -4.60009, 9.38456, -23.454, 0.0211716, 0.0326119, -0.220536, -0.219711, -0.219165
5218, -4.60009, 9.38456, -23.454, 0.0211716, 0.0326119, -0.220536, -0.219711, -0.219165, 0.1528, -0.3767, -4.59405, 9.39949, -28.0025, 0.0143137, 0.022628, -0.0859759, -0.0858502, -0.0865711
5219, -4.59405, 9.39949, -28.0025, 0.0143137, 0.022628, -0.0859759, -0.0858502, -0.0865711, 0.3374, 0.2922, -4.59475, 9.41274, -29.596, -0.0294821, 0.0379083, -0.0409138, -0.0405243, -0.040531
5220, -4.59475, 9.41274, -29.596, -0.0294821, 0.0379083, -0.0409138, -0.0405243, -0.040531, 0.3631, -0.2934, -4.61523, 9.43331, -29.1178, -0.0443487, 0.0401437, 0.0879741, 0.0883651, 0.0878465
5221, -4.61523, 9.43331, -29.1178, -0.0443487, 0.0401437, 0.0879741, 0.0883651, 0.0878465, -0.2372, -0.165, -4.63389, 9.45026, -26.3001, -0.0208132, 0.0230048, 0.087319, 0.0872311, 0.0872147
5222, -4.63389, 9.45026, -26.3001, -0.0208132, 0.0230048, 0.087319, 0.0872311, 0.0872147, 0.0018, 0.2739, -4.64602, 9.46152, -24.7093, -0.038895, 0.0274993, 0.0199313, 0.0199469, 0.0201071
5223, -4.64602, 9.46152, -24.7093, -0.038895, 0.0274993, 0.0199313, 0.0199469, 0.0201071, -0.1734, 0.2272, -4.66679, 9.47511, -25.3856, -0.0449594, 0.027426, -0.0680608, -0.0680907, -0.0679485
5224, -4.66679, 9.47511, -25.3856, -0.0449594, 0.027426, -0.0680608, -0.0680907, -0.0679485, -0.219, -0.2392, -4.68368, 9.48563, -27.5361, -0.0115822, 0.00909081, -0.0696217, -0.0696633, -0.0696494
5225, -4.68368, 9.48563, -27.5361, -0.0115822, 0.00909081, -0.0696217, -0.0696633, -0.0696494, 0.3185, -0.4514, -4.68588, 9.48803, -27.5821, 0.000565529, 0.00167735, 0.0835911, 0.083573, 0.0836227
5226, -4.68588, 9.48803, -27.5821, 0.000565529, 0.00167735, 0.0835911, 0.083573, 0.0836227, -0.1124, 0.2562, -4.68542, 9.48861, -25.4378, -0.00802267, 0.00520439, 0.0342609, 0.0342929, 0.0342086
5227, -4.68542, 9.48861, -25.4378, -0.00802267, 0.00520439, 0.0342609, 0.0342929, 0.0342086, -0.1978, -0.0303, -4.68598, 9.48948, -25.3022, 0.0108383, -0.00411588, -0.0173732, -0.0173415, -0.0173779
5228, -4.68598, 9.48948, -25.3022, 0.0108383, -0.00411588, -0.0173732, -0.0173415, -0.0173779, 0.2759, 0.0245, -4.68538, 9.48963, -25.36, -0.00916212, 0.00509282, 0.024373, 0.0243197, 0.0243662
5229, -4.68538, 9.48963, -25.36, -0.00916212, 0.00509282, 0.024373, 0.0243197, 0.0243662, -0.4307, 0.2469, -4.68942, 9.49187, -26.0073, -0.00389156, 0.00240288, -0.0930414, -0.0929845, -0.0930706
5230, -4.68942, 9.49187, -26.0073, -0.00389156, 0.00240288, -0.0930414, -0.0929845, -0.0930706, -0.4227, 0.3436, -4.68759, 9.4911, -30.8874, 0.00658173, -0.00327494, -0.245429, -0.245341, -0.245504
5231, -4.68759, 9.4911, -30.8874, 0.00658173, -0.00327494, -0.245429, -0.245341, -0.245504, -0.3114, 0.3725, -4.68475, 9.48973, -39.6597, 0.00556007, -0.00293099, -0.360759, -0.360951, -0.360526
5232, -4.68475, 9.48973, -39.6597, 0.00556007, -0.00293099, -0.360759, -0.360951, -0.360526, 0.2208, 0.2728, -4.68932, 9.4951, -49.9205, -0.0251316, 0.0278102, -0.337637, -0.33766, -0.33777
5233, -4.68932, 9.4951, -49.9205, -0.0251316, 0.0278102, -0.337637, -0.33766, -0.33777, -0.0554, 0.3389, -4.70654, 9.51563, -59.6992, -0.0428231, 0.0555205, -0.354481, -0.354326, -0.355148
5234, -4.70654, 9.51563, -59.6992, -0.0428231, 0.0555205, -0.354481, -0.354326, -0.355148, 0.38, -0.207, -4.7291, 9.54792, -68.0326, -0.0462337, 0.0728677, -0.203392, -0.203896, -0.203472
5235, -4.7291, 9.54792, -68.0326, -0.0462337, 0.0728677, -0.203392, -0.203896, -0.203472, 0.3837, 0.1626, -4.75479, 9.59557, -72.235, -0.05665, 0.119931, -0.10388, -0.104598, -0.10445
5236, -4.75479, 9.59557, -72.235, -0.05665, 0.119931, -0.10388, -0.104598, -0.10445, 0.4214, 0.0569, -4.78537, 9.66809, -73.8843, -0.0654003, 0.169905, -0.0102045, -0.0109326, -0.0105698
5237, -4.78537, 9.66809, -73.8843, -0.0654003, 0.169905, -0.0102045, -0.0109326, -0.0105698, 0.2991, -0.2855, -4.81789, 9.75673, -72.4378, -0.0638917, 0.179965, 0.113617, 0.113422, 0.113619
5238, -4.81789, 9.75673, -72.4378, -0.0638917, 0.179965, 0.113617, 0.113422, 0.113619, 0.3257, -0.4226, -4.84927, 9.84556, -67.1536, -0.0614728, 0.172365, 0.255469, 0.256074, 0.255303
5239, -4.84927, 9.84556, -67.1536, -0.0614728, 0.172365, 0.255469, 0.256074, 0.255303, 0.4495, -0.4125, -4.88149, 9.93131, -57.7322, -0.0692813, 0.171153, 0.400846, 0.403291, 0.400052
5240, -4.88149, 9.93131, -57.7322, -0.0692813, 0.171153, 0.400846, 0.403291, 0.400052, 0.2648, 0.4679, -4.92644, 10.0246, -46.8214, -0.11942, 0.208572, 0.331793, 0.335319, 0.334684
5241, -4.92644, 10.0246, -46.8214, -0.11942, 0.208572, 0.331793, 0.335319, 0.334684, 0.4384, -0.3133, -4.99533, 10.1303, -36.6462, -0.150709, 0.206695, 0.404155, 0.410031, 0.403861
5242, -4.99533, 10.1303, -36.6462, -0.150709, 0.206695, 0.404155, 0.410031, 0.403861, 0.1381, -0.2552, -5.07493, 10.2277, -24.4079, -0.161873, 0.178419, 0.438531, 0.443606, 0.438015
5243, -5.07493, 10.2277, -24.4079, -0.161873, 0.178419, 0.438531, 0.443606, 0.438015, -0.3695, -0.1021, -5.15102, 10.306, -13.145, -0.138136, 0.133923, 0.331766, 0.332287, 0.331732
5244, -5.15102, 10.306, -13.145, -0.138136, 0.133923, 0.331766, 0.332287, 0.331732, -0.1421, 0.1242, -5.21697, 10.3636, -5.36262, -0.133319, 0.0992927, 0.215487, 0.216711, 0.21697
5245, -5.21697, 10.3636, -5.36262, -0.133319, 0.0992927, 0.215487, 0.216711, 0.21697, -0.2449, 0.498, -5.28809, 10.4063, -1.70591, -0.153094, 0.0726261, 0.031787, 0.0320919, 0.0352838
5246, -5.28809, 10.4063, -1.70591, -0.153094, 0.0726261, 0.031787, 0.0320919, 0.0352838, -0.033, -0.3595, -5.36109, 10.4372, -0.903605, -0.127416, 0.0514708, 0.0548347, 0.0555823, 0.05441
5247, -5.36109, 10.4372, -0.903605, -0.127416, 0.0514708, 0.0548347, 0.0555823, 0.05441, 0.1727, 0.0473, -5.42582, 10.4589, 1.14916, -0.1409, 0.0358849, 0.0819061, 0.0829658, 0.0824202
5248, -5.42582, 10.4589, 1.14916, -0.1409, 0.0358849, 0.0819061, 0.0829658, 0.0824202, 0.0994, 0.4634, -5.506, 10.4733, 2.59064, -0.187975, 0.0217873, 0.00679825, 0.00754878, 0.00818579
5249, -5.506, 10.4733, 2.59064, -0.187975, 0.0217873, 0.00679825, 0.00754878, 0.00818579, -0.4241, 0.3869, -5.60383, 10.4817, 0.542476, -0.192239, 0.0131023, -0.157682, -0.157803, -0.156758
5250, -5.60383, 10.4817, 0.542476, -0.192239, 0.0131023, -0.157682, -0.157803, -0.156758, -0.1977, -0.3415, -5.69228, 10.4872, -4.09511, -0.151362, 0.00939417, -0.138619, -0.138618, -0.138619
5251, -5.69228, 10.4872, -4.09511, -0.151362, 0.00939417, -0.138619, -0.138618, -0.138619, -0.218, 0.019, -5.75984, 10.4916, -8.11276, -0.12785, 0.00903913, -0.152485, -0.152357, -0.152739
5252, -5.75984, 10.4916, -8.11276, -0.12785, 0.00903913, -0.152485, -0.152357, -0.152739, 0.296, 0.0099, -5.82536, 10.4974, -11.6896, -0.143865, 0.0163147, -0.0841358, -0.0846054, -0.0844255
5253, -5.82536, 10.4974, -11.6896, -0.143865, 0.0163147, -0.0841358, -0.0846054, -0.0844255, -0.0208, 0.4018, -5.9064, 10.5088, -14.5549, -0.176217, 0.028895, -0.135018, -0.135269, -0.135788
5254, -5.9064, 10.5088, -14.5549, -0.176217, 0.028895, -0.135018, -0.135269, -0.135788, 0.3283, 0.4829, -6.01163, 10.5299, -18.8731, -0.247727, 0.0579473, -0.157881, -0.159112, -0.159724
5255, -6.01163, 10.5299, -18.8731, -0.247727, 0.0579473, -0.157881, -0.159112, -0.159724, 0.4215, 0.3063, -6.15109, 10.5674, -22.8984, -0.313218, 0.0945719, -0.116572, -0.118857, -0.118875
5256, -6.15109, 10.5674, -22.8984, -0.313218, 0.0945719, -0.116572, -0.118857, -0.118875, -0.0118, 0.0387, -6.31147, 10.6198, -25.9392, -0.318829, 0.111338, -0.101055, -0.102622, -0.103041
5257, -6.31147, 10.6198, -25.9392, -0.318829, 0.111338, -0.101055, -0.102622, -0.103041, -0.1018, 0.0869, -6.47084, 10.6795, -29.0632, -0.313547, 0.124872, -0.120399, -0.121693, -0.122631
5258, -6.47084, 10.6795, -29.0632, -0.313547, 0.124872, -0.120399, -0.121693, -0.122631, -0.0421, -0.1252, -6.6232, 10.7439, -32.2161, -0.296503, 0.133146, -0.0926951, -0.0940638, -0.0941107
5259, -6.6232, 10.7439, -32.2161, -0.296503, 0.133146, -0.0926951, -0.0940638, -0.0941107, 0.0047, -0.3201, -6.76248, 10.8093, -33.8107, -0.262173, 0.128907, -0.0141132, -0.0154039, -0.0146222
5260, -6.76248, 10.8093, -33.8107, -0.262173, 0.128907, -0.0141132, -0.0154039, -0.0146222, 0.1946, 0.4273, -6.89876, 10.881, -34.3714, -0.290969, 0.162731, -0.0405554, -0.0420987, -0.0426433
5261, -6.89876, 10.881, -34.3714, -0.290969, 0.162731, -0.0405554, -0.0420987, -0.0426433, -0.2415, 0.3468, -7.04887, 10.9688, -37.0122, -0.302156, 0.18389, -0.150726, -0.151453, -0.153253
5262, -7.04887, 10.9688, -37.0122, -0.302156, 0.18389, -0.150726, -0.151453, -0.153253, 0.1087, 0.4666, -7.20598, 11.0702, -42.379, -0.331046, 0.228175, -0.215134, -0.217902, -0.220386
5263, -7.20598, 11.0702, -42.379, -0.331046, 0.228175, -0.215134, -0.217902, -0.220386, 0.2003, -0.1959, -7.37045, 11.1908, -47.4715, -0.321793, 0.250241, -0.121212, -0.125249, -0.123997
5264, -7.37045, 11.1908, -47.4715, -0.321793, 0.250241, -0.121212, -0.125249, -0.123997, -0.3156, 0.1825, -7.52593, 11.3188, -51.3654, -0.29666, 0.257944, -0.17499, -0.176408, -0.179615
5265, -7.52593, 11.3188, -51.3654, -0.29666, 0.257944, -0.17499, -0.176408, -0.179615, -0.3438, -0.4807, -7.66061, 11.4402, -56.1424, -0.236748, 0.219496, -0.140996, -0.141637, -0.141703
5266, -7.66061, 11.4402, -56.1424, -0.236748, 0.219496, -0.140996, -0.141637, -0.141703, -0.4861, 0.3387, -7.76833, 11.5455, -61.5651, -0.200631, 0.211135, -0.262034, -0.261102, -0.267325
5267, -7.76833, 11.5455, -61.5651, -0.200631, 0.211135, -0.262034, -0.261102, -0.267325, 0.1752, 0.2213, -7.86422, 11.6583, -69.3697, -0.185295, 0.247729, -0.260213, -0.263763, -0.265767
5268, -7.86422, 11.6583, -69.3697, -0.185295, 0.247729, -0.260213, -0.263763, -0.265767, -0.0603, 0.2226, -7.95155, 11.791, -76.8678, -0.161029, 0.27624, -0.269586, -0.271982, -0.275586
5269, -7.95155, 11.791, -76.8678, -0.161029, 0.27624, -0.269586, -0.271982, -0.275586, -0.1768, -0.1669, -8.02323, 11.9275, -84.2321, -0.124359, 0.261132, -0.237466, -0.238581, -0.240304
5270, -8.02323, 11.9275, -84.2321, -0.124359, 0.261132, -0.237466, -0.238581, -0.240304, -0.4065, 0.104, -8.07637, 12.0503, -91.6097, -0.0891136, 0.233448, -0.290762, -0.289536, -0.295068
5271, -8.07637, 12.0503, -91.6097, -0.0891136, 0.233448, -0.290762, -0.289536, -0.295068, 0.2189, 0.3395, -8.1118, 12.1726, -100.008, -0.0508261, 0.26756, -0.284544, -0.28814, -0.291044
5272, -8.1118, 12.1726, -100.008, -0.0508261, 0.26756, -0.284544, -0.28814, -0.291044, 0.2434, -0.0393, -8.12705, 12.3129, -106.928, -0.011865, 0.285028, -0.1895, -0.193745, -0.193201
5273, -8.12705, 12.3129, -106.928, -0.011865, 0.285028, -0.1895, -0.193745, -0.193201, 0.3589, -0.0141, -8.12257, 12.4612, -110.739, 0.0293901, 0.30813, -0.0774433, -0.0820524, -0.0803942
5274, -8.12257, 12.4612, -110.739, 0.0293901, 0.30813, -0.0774433, -0.0820524, -0.0803942, -0.4246, -0.1845, -8.10468, 12.6051, -112.918, 0.0376051, 0.259144, -0.0923928, -0.0922537, -0.093765
5275, -8.10468, 12.6051, -112.918, 0.0376051, 0.259144, -0.0923928, -0.0922537, -0.093765, -0.0884, 0.1558, -8.08232, 12.7288, -116.135, 0.054815, 0.243804, -0.13115, -0.132248, -0.133796
5276, -8.08232, 12.7288, -116.135, 0.054815, 0.243804, -0.13115, -0.132248, -0.133796, -0.2155, 0.4549, -8.04813, 12.8526, -121.345, 0.0826233, 0.251981, -0.241491, -0.242004, -0.245953
5277, -8.04813, 12.8526, -121.345, 0.0826233, 0.251981, -0.241491, -0.242004, -0.245953, -0.1253, 0.3985, -7.99822, 12.9812, -129.547, 0.118029, 0.26107, -0.324141, -0.325144, -0.329873
5278, -7.99822, 12.9812, -129.547, 0.118029, 0.26107, -0.324141, -0.325144, -0.329873, 0.3437, -0.3983, -7.9332, 13.1079, -136.874, 0.139476, 0.242534, -0.155539, -0.159633, -0.156414
5279, -7.9332, 13.1079, -136.874, 0.139476, 0.242534, -0.155539, -0.159633, -0.156414, -0.2762, 0.2066, -7.85993, 13.223, -141.27, 0.152616, 0.21773, -0.186266, -0.18669, -0.190118
5280, -7.85993, 13.223, -141.27, 0.152616, 0.21773, -0.186266, -0.18669, -0.190118, -0.4488, 0.3294, -7.78155, 13.3252, -148.407, 0.159736, 0.190215, -0.316629, -0.315556, -0.321608
5281, -7.78155, 13.3252, -148.407, 0.159736, 0.190215, -0.316629, -0.315556, -0.321608, -0.2555, 0.2834, -7.69848, 13.4138, -158.72, 0.174135, 0.16417, -0.39381, -0.393324, -0.399417
5282, -7.69848, 13.4138, -158.72, 0.174135, 0.16417, -0.39381, -0.393324, -0.399417, 0.0868, -0.4097, -7.61384, 13.4866, -168.443, 0.159052, 0.126139, -0.258796, -0.260557, -0.259175
5283, -7.61384, 13.4866, -168.443, 0.159052, 0.126139, -0.258796, -0.260557, -0.259175, 0.1682, -0.2438, -7.53637, 13.5414, -173.753, 0.15273, 0.0945496, -0.118847, -0.120879, -0.11936
5284, -7.53637, 13.5414, -173.753, 0.15273, 0.0945496, -0.118847, -0.120879, -0.11936, 0.2989, -0.2838, -7.45985, 13.5823, -175.098, 0.155047, 0.070662, 0.025196, 0.0230119, 0.0252887
5285, -7.45985, 13.5823, -175.098, 0.155047, 0.070662, 0.025196, 0.0230119, 0.0252887, 0.2554, 0.4455, -7.37023, 13.6143, -174.263, 0.212782, 0.0594888, 0.0107089, 0.00912674, 0.00868798
5286, -7.37023, 13.6143, -174.263, 0.212782, 0.0594888, 0.0107089, 0.00912674, 0.00868798, 0.4786, -0.2213, -7.25378, 13.6422, -172.582, 0.246383, 0.0523887, 0.128901, 0.127641, 0.128683
5287, -7.25378, 13.6422, -172.582, 0.246383, 0.0523887, 0.128901, 0.127641, 0.128683, -0.1354, -0.0447, -7.1307, 13.6672, -168.695, 0.238352, 0.0475106, 0.119603, 0.119644, 0.119639
5288, -7.1307, 13.6672, -168.695, 0.238352, 0.0475106, 0.119603, 0.119644, 0.119639, 0.2472, -0.0278, -7.00936, 13.6918, -165.033, 0.253449, 0.0536225, 0.145845, 0.146781, 0.146243
5289, -7.00936, 13.6918, -165.033, 0.253449, 0.0536225, 0.145845, 0.146781, 0.146243, -0.4415, -0.4202, -6.89623, 13.7162, -160.986, 0.186803, 0.0398731, 0.128567, 0.128559, 0.12838
5290, -6.89623, 13.7162, -160.986, 0.186803, 0.0398731, 0.128567, 0.128559, 0.12838, 0.2406, 0.4468, -6.7983, 13.7402, -158.117, 0.221722, 0.0626287, 0.0682025, 0.0693348, 0.0695697
5291, -6.7983, 13.7402, -158.117, 0.221722, 0.0626287, 0.0682025, 0.0693348, 0.0695697, -0.133, -0.2375, -6.68944, 13.7729, -156.312, 0.202145, 0.0633529, 0.067014, 0.0674542, 0.0671885
5292, -6.68944, 13.7729, -156.312, 0.202145, 0.0633529, 0.067014, 0.0674542, 0.0671885, 0.4662, -0.4822, -6.59183, 13.8053, -152.292, 0.191482, 0.0680684, 0.23309, 0.235012, 0.232572
5293, -6.59183, 13.8053, -152.292, 0.191482, 0.0680684, 0.23309, 0.235012, 0.232572, -0.0338, 0.1117, -6.49661, 13.8425, -145.547, 0.190531, 0.0820459, 0.206547, 0.207754, 0.207538
5294, -6.49661, 13.8425, -145.547, 0.190531, 0.0820459, 0.206547, 0.207754, 0.207538, -0.1722, -0.2084, -6.4083, 13.8829, -140.213, 0.157894, 0.0756474, 0.172117, 0.172781, 0.172171
5295, -6.4083, 13.8829, -140.213, 0.157894, 0.0756474, 0.172117, 0.172781, 0.172171, 0.2457, 0.0137, -6.33052, 13.9248, -135.151, 0.158631, 0.0971415, 0.186641, 0.188619, 0.187312
5296, -6.33052, 13.9248, -135.151, 0.158631, 0.0971415, 0.186641, 0.188619, 0.187312, -0.1507, -0.4513, -6.25971, 13.9698, -129.348, 0.117852, 0.0745715, 0.219432, 0.220049, 0.218532
5297, -6.25971, 13.9698, -129.348, 0.117852, 0.0745715, 0.219432, 0.220049, 0.218532, -0.1851, 0.0451, -6.20795, 14.0041, -123.825, 0.0927466, 0.0662672, 0.152667, 0.152873, 0.153061
5298, -6.20795, 14.0041, -123.825, 0.0927466, 0.0662672, 0.152667, 0.152873, 0.153061, -0.1015, 0.0915, -6.16524, 14.0378, -120.514, 0.0798974, 0.0703667, 0.0818553, 0.0820989, 0.0823411
5299, -6.16524, 14.0378, -120.514, 0.0798974, 0.0703667, 0.0818553, 0.0820989, 0.0823411, -0.4114, -0.099, -6.13204, 14.0666, -119.29, 0.049994, 0.0385741, 0.00269386, 0.00222029, 0.00273694
5300, -6.13204, 14.0666, -119.29, 0.049994, 0.0385741, 0.00269386, 0.00222029, 0.00273694, 0.0502, 0.0749, -6.10943, 14.0856, -119.602, 0.0445019, 0.0437485, -0.0154007, -0.0152538, -0.0152051
5301, -6.10943, 14.0856, -119.602, 0.0445019, 0.0437485, -0.0154007, -0.0152538, -0.0152051, 0.1621, -0.0386, -6.08707, 14.1104, -119.575, 0.0460699, 0.0567326, 0.0227463, 0.0229905, 0.0228019
5302, -6.08707, 14.1104, -119.575, 0.0460699, 0.0567326, 0.0227463, 0.0229905, 0.0228019, 0.1061, -0.1223, -6.06464, 14.1397, -118.252, 0.0426276, 0.0583503, 0.0689661, 0.0691565, 0.0689561
5303, -6.06464, 14.1397, -118.252, 0.0426276, 0.0583503, 0.0689661, 0.0691565, 0.0689561, 0.3703, 0.4239, -6.0377, 14.1816, -116.333, 0.069181, 0.11773, 0.0570523, 0.0575017, 0.0574964
5304, -6.0377, 14.1816, -116.333, 0.069181, 0.11773, 0.0570523, 0.0575017, 0.0574964, 0.2221, 0.478, -5.99614, 14.2568, -115.48, 0.0970251, 0.183253, -0.00157578, -0.00126778, -0.0011296
5305, -5.99614, 14.2568, -115.48, 0.0970251, 0.183253, -0.00157578, -0.00126778, -0.0011296, -0.2773, 0.1151, -5.94698, 14.3513, -116.682, 0.0944889, 0.183183, -0.0836906, -0.0836785, -0.0835987
5306, -5.94698, 14.3513, -116.682, 0.0944889, 0.183183, -0.0836906, -0.0836785, -0.0835987, 0.314, 0.4434, -5.89388, 14.4538, -119.573, 0.124084, 0.235958, -0.109556, -0.110102, -0.110298
5307, -5.89388, 14.4538, -119.573, 0.124084, 0.235958, -0.109556, -0.110102, -0.110298, -0.2824, -0.4267, -5.83448, 14.5654, -122.244, 0.104853, 0.195829, -0.0700603, -0.0701615, -0.0700851
5308, -5.83448, 14.5654, -122.244, 0.104853, 0.195829, -0.0700603, -0.0701615, -0.0700851, 0.4438, 0.3375, -5.77643, 14.6693, -123.683, 0.137499, 0.235123, -0.0327125, -0.0337009, -0.0336182
5309, -5.77643, 14.6693, -123.683, 0.137499, 0.235123, -0.0327125, -0.0337009, -0.0336182, -0.2814, 0.2265, -5.70386, 14.79, -125.583, 0.147235, 0.239193, -0.115377, -0.115614, -0.116488
5310, -5.70386, 14.79, -125.583, 0.147235, 0.239193, -0.115377, -0.115614, -0.116488, 0.2645, -0.0603, -5.62648, 14.9113, -128.385, 0.163633, 0.24715, -0.0576401, -0.0589817, -0.0585138
5311, -5.62648, 14.9113, -128.385, 0.163633, 0.24715, -0.0576401, -0.0589817, -0.0585138, 0.4437, 0.2414, -5.53473, 15.0438, -129.096, 0.207936, 0.288734, 0.0025581, 0.00113216, 0.00141649
5312, -5.53473, 15.0438, -129.096, 0.207936, 0.288734, 0.0025581, 0.00113216, 0.00141649, 0.1392, -0.3352, -5.4286, 15.1884, -127.735, 0.209086, 0.281476, 0.0973198, 0.0969907, 0.097218
5313, -5.4286, 15.1884, -127.735, 0.209086, 0.281476, 0.0973198, 0.0969907, 0.097218, 0.278, -0.4457, -5.32619, 15.3263, -123.048, 0.198164, 0.269199, 0.232784, 0.234148, 0.232818
5314, -5.32619, 15.3263, -123.048, 0.198164, 0.269199, 0.232784, 0.234148, 0.232818, -0.2097, -0.4918, -5.23592, 15.4509, -115.568, 0.159454, 0.224246, 0.27509, 0.276395, 0.274544
5315, -5.23592, 15.4509, -115.568, 0.159454, 0.224246, 0.27509, 0.276395, 0.274544, -0.2023, -0.2107, -5.1656, 15.5529, -108.064, 0.124135, 0.188447, 0.241762, 0.24298, 0.24191
5316, -5.1656, 15.5529, -108.064, 0.124135, 0.188447, 0.241762, 0.24298, 0.24191, -0.1186, -0.4525, -5.11225, 15.636, -100.976, 0.0895746, 0.140592, 0.261908, 0.263157, 0.260774
5317, -5.11225, 15.636, -100.976, 0.0895746, 0.140592, 0.261908, 0.263157, 0.260774, -0.473, 0.4885, -5.0733, 15.7036, -95.9767, 0.0677249, 0.135617, 0.0557143, 0.0549869, 0.0582206
5318, -5.0733, 15.7036, -95.9767, 0.0677249, 0.135617, 0.0557143, 0.0549869, 0.0582206, 0.367, -0.2898, -5.04362, 15.773, -94.0223, 0.0519374, 0.144036, 0.126, 0.128031, 0.125672
5319, -5.04362, 15.773, -94.0223, 0.0519374, 0.144036, 0.126, 0.128031, 0.125672, 0.3625, 0.1071, -5.02092, 15.8533, -89.4729, 0.0387315, 0.182902, 0.178373, 0.180736, 0.179383
5320, -5.02092, 15.8533, -89.4729, 0.0387315, 0.182902, 0.178373, 0.180736, 0.179383, -0.2728, 0.3409, -5.00529, 15.9498, -85.9408, 0.0240733, 0.196003, 0.0467705, 0.0470821, 0.0485978
5321, -5.00529, 15.9498, -85.9408, 0.0240733, 0.196003, 0.0467705, 0.0470821, 0.0485978, 0.3472, -0.2121, -4.99663, 16.0511, -84.0798, 0.0108184, 0.209044, 0.115342, 0.117068, 0.115521
5322, -4.99663, 16.0511, -84.0798, 0.0108184, 0.209044, 0.115342, 0.117068, 0.115521, 0.3409, -0.4043, -4.99408, 16.1548, -78.7913, -0.000873506, 0.205008, 0.255009, 0.257364, 0.254447
5323, -4.99408, 16.1548, -78.7913, -0.000873506, 0.205008, 0.255009, 0.257364, 0.254447, -0.2364, 0.0801, -4.99737, 16.2531, -72.0716, -0.0119271, 0.18673, 0.185088, 0.185703, 0.186069
5324, -4.99737, 16.2531, -72.0716, -0.0119271, 0.18673, 0.185088, 0.185703, 0.186069, -0.4852, 0.1452, -5.00496, 16.3392, -68.9957, -0.0163858, 0.153485, 0.025402, 0.0248671, 0.026494
5325, -5.00496, 16.3392, -68.9957, -0.0163858, 0.153485, 0.025402, 0.0248671, 0.026494, 0.2272, -0.2455, -5.0151, 16.4121, -67.9126, -0.0254526, 0.14322, 0.0809276, 0.0819697, 0.0807971
5326, -5.0151, 16.4121, -67.9126, -0.0254526, 0.14322, 0.0809276, 0.0819697, 0.0807971, -0.1966, 0.3018, -5.03051, 16.4835, -66.4478, -0.0372386, 0.145797, -0.00427917, -0.00418846, -0.00343877
5327, -5.03051, 16.4835, -66.4478, -0.0372386, 0.145797, -0.00427917, -0.00418846, -0.00343877, -0.0962, -0.3725, -5.04808, 16.5492, -66.4446, -0.0288748, 0.108611, 0.026156, 0.0262982, 0.0260131
5328, -5.04808, 16.5492, -66.4446, -0.0288748, 0.108611, 0.026156, 0.0262982, 0.0260131, 0.3877, 0.1574, -5.06644, 16.6089, -64.9523, -0.0495601, 0.140986, 0.0751988, 0.0758545, 0.0755412
5329, -5.06644, 16.6089, -64.9523, -0.0495601, 0.140986, 0.0751988, 0.0758545, 0.0755412, -0.2797, -0.0517, -5.09137, 16.6767, -63.266, -0.0463618, 0.122924, 0.0304676, 0.0304427, 0.0306146
5330, -5.09137, 16.6767, -63.266, -0.0463618, 0.122924, 0.0304676, 0.0304427, 0.0306146, 0.2815, -0.436, -5.11328, 16.7331, -61.0703, -0.0414394, 0.103343, 0.146803, 0.147282, 0.146553
