         , Xa,Ya, YAWa, Vx, Vy, Vyaw, wR, wL, CTRLA, CTRLB, Xb, Yb, YAWb, Vx, Vy, Vyaw, wR2, wL2
1909, -25.3779, 7.76407, 4.36985, 0.0223691, -0.00370232, 0.0959765, 0.096001, 0.0959534, 0.2934, -0.3786, -25.3658, 7.76276, 7.48993, 0.0257921, -0.00158152, 0.165331, 0.165334, 0.165328
1910, -25.3658, 7.76276, 7.48993, 0.0257921, -0.00158152, 0.165331, 0.165334, 0.165328, 0.1233, -0.2859, -25.3485, 7.76315, 13.4345, 0.0414825, 0.0032318, 0.239761, 0.239708, 0.239909
1911, -25.3485, 7.76315, 13.4345, 0.0414825, 0.0032318, 0.239761, 0.239708, 0.239909, 0.234, -0.3498, -25.325, 7.76624, 21.4594, 0.05406, 0.0101577, 0.322838, 0.322487, 0.32345
1912, -25.325, 7.76624, 21.4594, 0.05406, 0.0101577, 0.322838, 0.322487, 0.32345, 0.2496, -0.2017, -25.299, 7.77197, 31.5323, 0.049067, 0.0125469, 0.374798, 0.374376, 0.3754
1913, -25.299, 7.77197, 31.5323, 0.049067, 0.0125469, 0.374798, 0.374376, 0.3754, -0.2623, 0.3542, -25.2765, 7.77857, 40.3928, 0.0386617, 0.0117799, 0.217396, 0.217685, 0.217215
1914, -25.2765, 7.77857, 40.3928, 0.0386617, 0.0117799, 0.217396, 0.217685, 0.217215, -0.3621, 0.4761, -25.2595, 7.78412, 43.5246, 0.0286431, 0.00958087, 0.00161934, 0.00203088, 0.00115826
1915, -25.2595, 7.78412, 43.5246, 0.0286431, 0.00958087, 0.00161934, 0.00203088, 0.00115826, 0.228, -0.1603, -25.2478, 7.78783, 43.5754, 0.0206142, 0.0072123, 0.0369684, 0.0367998, 0.0371126
1916, -25.2478, 7.78783, 43.5754, 0.0206142, 0.0072123, 0.0369684, 0.0367998, 0.0371126, 0.4396, 0.0034, -25.2441, 7.78604, 45.9331, -0.0090827, -0.0183208, 0.126326, 0.126167, 0.126345
1917, -25.2441, 7.78604, 45.9331, -0.0090827, -0.0183208, 0.126326, 0.126167, 0.126345, 0.2393, 0.0872, -25.2545, 7.77117, 50.0366, -0.0327577, -0.0422458, 0.150959, 0.150972, 0.150962
1918, -25.2545, 7.77117, 50.0366, -0.0327577, -0.0422458, 0.150959, 0.150972, 0.150962, -0.0499, 0.4921, -25.2772, 7.74218, 52.9064, -0.0577517, -0.0740453, 0.0327464, 0.0327711, 0.0328544
1919, -25.2772, 7.74218, 52.9064, -0.0577517, -0.0740453, 0.0327464, 0.0327711, 0.0328544, 0.1636, -0.0715, -25.3095, 7.70043, 53.7353, -0.0673224, -0.087861, 0.0474464, 0.0475068, 0.0474627
1920, -25.3095, 7.70043, 53.7353, -0.0673224, -0.087861, 0.0474464, 0.0475068, 0.0474627, -0.2839, -0.2842, -25.3378, 7.66351, 55.2161, -0.0415895, -0.0535363, 0.0491045, 0.0490767, 0.0490665
1921, -25.3378, 7.66351, 55.2161, -0.0415895, -0.0535363, 0.0491045, 0.0490767, 0.0490665, -0.2049, -0.2363, -25.3514, 7.64678, 56.5725, -0.0144801, -0.0158065, 0.046547, 0.0465213, 0.0465075
1922, -25.3514, 7.64678, 56.5725, -0.0144801, -0.0158065, 0.046547, 0.0465213, 0.0465075, 0.1543, 0.3282, -25.3607, 7.63503, 57.4249, -0.0297598, -0.0415738, 0.00817494, 0.00820353, 0.00822343
1923, -25.3607, 7.63503, 57.4249, -0.0297598, -0.0415738, 0.00817494, 0.00820353, 0.00822343, 0.3032, -0.3404, -25.3771, 7.61145, 58.9246, -0.0315595, -0.046072, 0.11703, 0.117078, 0.117003
1924, -25.3771, 7.61145, 58.9246, -0.0315595, -0.046072, 0.11703, 0.117078, 0.117003, 0.1793, 0.0282, -25.3946, 7.58478, 62.9946, -0.0387141, -0.0624088, 0.151579, 0.151755, 0.151608
1925, -25.3946, 7.58478, 62.9946, -0.0387141, -0.0624088, 0.151579, 0.151755, 0.151608, -0.2473, 0.1435, -25.4132, 7.55379, 66.2259, -0.0346857, -0.0596683, 0.0609006, 0.0608446, 0.0610188
1926, -25.4132, 7.55379, 66.2259, -0.0346857, -0.0596683, 0.0609006, 0.0608446, 0.0610188, 0.2682, -0.2039, -25.4299, 7.52373, 68.4874, -0.0330772, -0.0627446, 0.120406, 0.120684, 0.120325
1927, -25.4299, 7.52373, 68.4874, -0.0330772, -0.0627446, 0.120406, 0.120684, 0.120325, 0.1925, 0.2336, -25.4485, 7.48458, 72.0276, -0.0420716, -0.0973958, 0.112033, 0.112384, 0.11232
1928, -25.4485, 7.48458, 72.0276, -0.0420716, -0.0973958, 0.112033, 0.112384, 0.11232, 0.3037, -0.1623, -25.4703, 7.42999, 75.9773, -0.0437461, -0.117463, 0.176447, 0.177112, 0.176409
1929, -25.4703, 7.42999, 75.9773, -0.0437461, -0.117463, 0.176447, 0.177112, 0.176409, -0.4448, -0.1421, -25.489, 7.37952, 80.3818, -0.0295272, -0.0747774, 0.110605, 0.110342, 0.110551
1930, -25.489, 7.37952, 80.3818, -0.0295272, -0.0747774, 0.110605, 0.110342, 0.110551, 0.0449, 0.304, -25.5026, 7.34047, 82.3695, -0.026643, -0.0939141, 0.0319108, 0.0320986, 0.0323137
1931, -25.5026, 7.34047, 82.3695, -0.026643, -0.0939141, 0.0319108, 0.0320986, 0.0323137, 0.0844, -0.0004, -25.5152, 7.28998, 83.1246, -0.0238091, -0.106035, 0.0310126, 0.0312308, 0.0311467
1932, -25.5152, 7.28998, 83.1246, -0.0238091, -0.106035, 0.0310126, 0.0312308, 0.0311467, 0.4104, -0.4769, -25.5262, 7.23687, 86.0434, -0.0195699, -0.102146, 0.19122, 0.191704, 0.19097
1933, -25.5262, 7.23687, 86.0434, -0.0195699, -0.102146, 0.19122, 0.191704, 0.19097, -0.2377, 0.295, -25.5347, 7.18471, 90.7488, -0.0144681, -0.107662, 0.0985509, 0.098536, 0.0989989
1934, -25.5347, 7.18471, 90.7488, -0.0144681, -0.107662, 0.0985509, 0.098536, 0.0989989, -0.0836, 0.2088, -25.5406, 7.12898, 92.1093, -0.00886599, -0.118577, 0.00631561, 0.00641067, 0.00666311
1935, -25.5406, 7.12898, 92.1093, -0.00886599, -0.118577, 0.00631561, 0.00641067, 0.00666311, -0.301, 0.4602, -25.5439, 7.06638, 90.2315, -0.00491176, -0.131848, -0.146167, -0.146209, -0.145915
1936, -25.5439, 7.06638, 90.2315, -0.00491176, -0.131848, -0.146167, -0.146209, -0.145915, 0.452, -0.087, -25.5463, 6.99233, 86.8475, -0.00581154, -0.16494, -0.0547835, -0.0549995, -0.0548545
1937, -25.5463, 6.99233, 86.8475, -0.00581154, -0.16494, -0.0547835, -0.0549995, -0.0548545, -0.1682, 0.452, -25.5501, 6.90215, 84.5579, -0.00983816, -0.195631, -0.136349, -0.136425, -0.137089
1938, -25.5501, 6.90215, 84.5579, -0.00983816, -0.195631, -0.136349, -0.136425, -0.137089, -0.3231, -0.3527, -25.5549, 6.814, 80.4219, -0.00751233, -0.145106, -0.133513, -0.13338, -0.133511
1939, -25.5549, 6.814, 80.4219, -0.00751233, -0.145106, -0.133513, -0.13338, -0.133511, 0.0492, 0.1742, -25.56, 6.74275, 76.6751, -0.0154444, -0.150236, -0.132532, -0.132856, -0.133235
1940, -25.56, 6.74275, 76.6751, -0.0154444, -0.150236, -0.132532, -0.132856, -0.133235, 0.2398, -0.4359, -25.569, 6.67001, 74.6228, -0.0190192, -0.136749, 0.0082163, 0.00766652, 0.0084382
1941, -25.569, 6.67001, 74.6228, -0.0190192, -0.136749, 0.0082163, 0.00766652, 0.0084382, 0.3404, 0.0667, -25.5812, 6.59678, 76.1631, -0.0310491, -0.163556, 0.0850516, 0.0847719, 0.0849244
1942, -25.5812, 6.59678, 76.1631, -0.0310491, -0.163556, 0.0850516, 0.0847719, 0.0849244, 0.4195, 0.2888, -25.6005, 6.50033, 78.9724, -0.0462016, -0.22636, 0.106073, 0.106404, 0.106312
1943, -25.6005, 6.50033, 78.9724, -0.0462016, -0.22636, 0.106073, 0.106404, 0.106312, 0.1483, 0.4011, -25.6258, 6.37236, 81.3052, -0.0535472, -0.283237, 0.047377, 0.0479041, 0.0480607
1944, -25.6258, 6.37236, 81.3052, -0.0535472, -0.283237, 0.047377, 0.0479041, 0.0480607, 0.0168, -0.2806, -25.6517, 6.23038, 82.959, -0.0480602, -0.273093, 0.083058, 0.0835936, 0.0832298
1945, -25.6517, 6.23038, 82.959, -0.0480602, -0.273093, 0.083058, 0.0835936, 0.0832298, -0.3007, 0.4573, -25.6744, 6.09277, 83.7091, -0.0437473, -0.283131, -0.0571144, -0.0570193, -0.0564872
1946, -25.6744, 6.09277, 83.7091, -0.0437473, -0.283131, -0.0571144, -0.0570193, -0.0564872, 0.2771, 0.3155, -25.6969, 5.94075, 81.3431, -0.0484717, -0.332839, -0.0860528, -0.0863446, -0.0863934
1947, -25.6969, 5.94075, 81.3431, -0.0484717, -0.332839, -0.0860528, -0.0863446, -0.0863934, -0.1307, -0.2612, -25.7213, 5.77643, 79.3471, -0.0469702, -0.309794, -0.0493604, -0.0496922, -0.0496334
1948, -25.7213, 5.77643, 79.3471, -0.0469702, -0.309794, -0.0493604, -0.0496922, -0.0496334, -0.0063, 0.0348, -25.7456, 5.62293, 78.0988, -0.0509146, -0.306949, -0.043019, -0.0434751, -0.043553
1949, -25.7456, 5.62293, 78.0988, -0.0509146, -0.306949, -0.043019, -0.0434751, -0.043553, -0.2846, -0.0158, -25.7711, 5.47518, 76.3207, -0.0510312, -0.283457, -0.0864626, -0.0866537, -0.0871164
1950, -25.7711, 5.47518, 76.3207, -0.0510312, -0.283457, -0.0864626, -0.0866537, -0.0871164, -0.1183, 0.389, -25.7987, 5.33257, 72.6266, -0.0623895, -0.294893, -0.175619, -0.176342, -0.177895
1951, -25.7987, 5.33257, 72.6266, -0.0623895, -0.294893, -0.175619, -0.176342, -0.177895, -0.1759, 0.4561, -25.8353, 5.17915, 66.0688, -0.0844354, -0.315454, -0.282345, -0.283325, -0.286744
1952, -25.8353, 5.17915, 66.0688, -0.0844354, -0.315454, -0.282345, -0.283325, -0.286744, 0.1334, 0.4635, -25.8882, 5.01207, 57.278, -0.131528, -0.353964, -0.321159, -0.324767, -0.328888
1953, -25.8882, 5.01207, 57.278, -0.131528, -0.353964, -0.321159, -0.324767, -0.328888, 0.1076, 0.139, -25.9653, 4.8329, 48.4697, -0.176847, -0.359123, -0.286175, -0.291011, -0.29356
1954, -25.9653, 4.8329, 48.4697, -0.176847, -0.359123, -0.286175, -0.291011, -0.29356, 0.0267, -0.1853, -26.0602, 4.66048, 41.4416, -0.197977, -0.325267, -0.199983, -0.204593, -0.204567
1955, -26.0602, 4.66048, 41.4416, -0.197977, -0.325267, -0.199983, -0.204593, -0.204567, -0.1025, -0.2969, -26.1601, 4.50976, 36.8767, -0.196307, -0.274756, -0.121615, -0.124444, -0.123961
1956, -26.1601, 4.50976, 36.8767, -0.196307, -0.274756, -0.121615, -0.124444, -0.123961, 0.4626, -0.0021, -26.267, 4.37662, 34.9633, -0.24135, -0.266688, -0.00793371, -0.0132979, -0.0108985
1957, -26.267, 4.37662, 34.9633, -0.24135, -0.266688, -0.00793371, -0.0132979, -0.0108985, -0.2197, 0.4074, -26.3959, 4.24536, 33.814, -0.272311, -0.258297, -0.101499, -0.103258, -0.10647
1958, -26.3959, 4.24536, 33.814, -0.272311, -0.258297, -0.101499, -0.103258, -0.10647, -0.488, 0.1542, -26.5324, 4.12264, 29.048, -0.263866, -0.226469, -0.227523, -0.227688, -0.231732
1959, -26.5324, 4.12264, 29.048, -0.263866, -0.226469, -0.227523, -0.227688, -0.231732, -0.2773, 0.3481, -26.6671, 4.01548, 21.0036, -0.279586, -0.202839, -0.330184, -0.330794, -0.337155
1960, -26.6671, 4.01548, 21.0036, -0.279586, -0.202839, -0.330184, -0.330794, -0.337155, -0.3946, -0.1689, -26.7998, 3.92515, 11.2109, -0.246671, -0.157433, -0.341483, -0.340765, -0.345109
1961, -26.7998, 3.92515, 11.2109, -0.246671, -0.157433, -0.341483, -0.340765, -0.345109, -0.2177, 0.4815, -26.9246, 3.85621, 0.459025, -0.260738, -0.118737, -0.420467, -0.420845, -0.430166
1962, -26.9246, 3.85621, 0.459025, -0.260738, -0.118737, -0.420467, -0.420845, -0.430166, 0.0506, 0.2113, -27.0619, 3.80799, -11.6233, -0.284537, -0.0728666, -0.407489, -0.410326, -0.415629
1963, -27.0619, 3.80799, -11.6233, -0.284537, -0.0728666, -0.407489, -0.410326, -0.415629, 0.403, -0.4036, -27.2038, 3.78324, -20.6049, -0.27924, -0.0272845, -0.197801, -0.204031, -0.198911
1964, -27.2038, 3.78324, -20.6049, -0.27924, -0.0272845, -0.197801, -0.204031, -0.198911, 0.2987, -0.2678, -27.3397, 3.77921, -23.642, -0.266525, 0.0102877, -0.0269057, -0.0315692, -0.0280283
1965, -27.3397, 3.77921, -23.642, -0.266525, 0.0102877, -0.0269057, -0.0315692, -0.0280283, -0.0323, -0.4613, -27.4624, 3.78815, -22.7726, -0.217628, 0.0205826, 0.0800264, 0.0782191, 0.0805044
1966, -27.4624, 3.78815, -22.7726, -0.217628, 0.0205826, 0.0800264, 0.0782191, 0.0805044, -0.4959, -0.2969, -27.554, 3.79686, -20.6865, -0.143965, 0.0111582, 0.0481446, 0.048734, 0.0483441
1967, -27.554, 3.79686, -20.6865, -0.143965, 0.0111582, 0.0481446, 0.048734, 0.0483441, 0.0792, 0.0415, -27.6207, 3.80379, -19.546, -0.136794, 0.020815, 0.0385894, 0.0381212, 0.0382455
1968, -27.6207, 3.80379, -19.546, -0.136794, 0.020815, 0.0385894, 0.0381212, 0.0382455, -0.4078, 0.1196, -27.6834, 3.81437, -19.7011, -0.11124, 0.0199282, -0.062741, -0.0624718, -0.0632114
1969, -27.6834, 3.81437, -19.7011, -0.11124, 0.0199282, -0.062741, -0.0624718, -0.0632114, 0.4776, 0.4701, -27.7522, 3.83102, -21.8716, -0.175633, 0.051408, -0.072747, -0.0737368, -0.0738313
1970, -27.7522, 3.83102, -21.8716, -0.175633, 0.051408, -0.072747, -0.0737368, -0.0738313, 0.0602, -0.2382, -27.8438, 3.85992, -23.0885, -0.177164, 0.0584673, -0.00570686, -0.00615802, -0.00582145
1971, -27.8438, 3.85992, -23.0885, -0.177164, 0.0584673, -0.00570686, -0.00615802, -0.00582145, -0.0074, 0.2251, -27.9341, 3.89123, -23.4571, -0.189536, 0.0689883, -0.0347021, -0.0349924, -0.0352475
1972, -27.9341, 3.89123, -23.4571, -0.189536, 0.0689883, -0.0347021, -0.0349924, -0.0352475, -0.036, -0.2506, -28.025, 3.92516, -24.1141, -0.169049, 0.0643601, 0.000758114, 0.00054351, 0.000697591
1973, -28.025, 3.92516, -24.1141, -0.169049, 0.0643601, 0.000758114, 0.00054351, 0.000697591, 0.3378, -0.4631, -28.1057, 3.95645, -22.0477, -0.153964, 0.0604828, 0.15579, 0.155688, 0.155826
1974, -28.1057, 3.95645, -22.0477, -0.153964, 0.0604828, 0.15579, 0.155688, 0.155826, 0.1891, 0.3169, -28.19, 3.98911, -17.4343, -0.192265, 0.0720145, 0.139505, 0.140061, 0.140039
1975, -28.19, 3.98911, -17.4343, -0.192265, 0.0720145, 0.139505, 0.140061, 0.140039, 0.4764, -0.0436, -28.2966, 4.02679, -12.7321, -0.235264, 0.0776762, 0.205567, 0.207611, 0.206138
1976, -28.2966, 4.02679, -12.7321, -0.235264, 0.0776762, 0.205567, 0.207611, 0.206138, 0.2391, 0.0548, -28.4234, 4.06469, -6.40206, -0.267763, 0.071664, 0.225867, 0.228525, 0.227222
1977, -28.4234, 4.06469, -6.40206, -0.267763, 0.071664, 0.225867, 0.228525, 0.227222, 0.4666, -0.2973, -28.5635, 4.09682, 1.43634, -0.289948, 0.0549476, 0.33476, 0.340045, 0.33488
1978, -28.5635, 4.09682, 1.43634, -0.289948, 0.0549476, 0.33476, 0.340045, 0.33488, -0.0835, -0.1032, -28.706, 4.11835, 11.0224, -0.276514, 0.0305512, 0.313374, 0.316553, 0.314485
1979, -28.706, 4.11835, 11.0224, -0.276514, 0.0305512, 0.313374, 0.316553, 0.314485, -0.3604, -0.1228, -28.8329, 4.12868, 18.6935, -0.227203, 0.0127679, 0.217566, 0.218392, 0.218454
1980, -28.8329, 4.12868, 18.6935, -0.227203, 0.0127679, 0.217566, 0.218392, 0.218454, -0.3507, 0.1597, -28.938, 4.13053, 22.9684, -0.195211, -0.0050172, 0.0773649, 0.0774096, 0.0794737
1981, -28.938, 4.13053, 22.9684, -0.195211, -0.0050172, 0.0773649, 0.0774096, 0.0794737, 0.171, 0.102, -29.0361, 4.12146, 24.614, -0.204009, -0.0332676, 0.0553713, 0.0573086, 0.0568528
1982, -29.0361, 4.12146, 24.614, -0.204009, -0.0332676, 0.0553713, 0.0573086, 0.0568528, 0.3986, 0.3292, -29.1487, 4.09485, 26.2857, -0.253146, -0.0758768, 0.0613324, 0.0640239, 0.0636155
1983, -29.1487, 4.09485, 26.2857, -0.253146, -0.0758768, 0.0613324, 0.0640239, 0.0636155, 0.2706, 0.3976, -29.289, 4.04582, 27.6715, -0.305858, -0.118877, 0.0305924, 0.0327902, 0.0330271
1984, -29.289, 4.04582, 27.6715, -0.305858, -0.118877, 0.0305924, 0.0327902, 0.0330271, 0.111, 0.3303, -29.4525, 3.9774, 27.8405, -0.34447, -0.15213, -0.0199277, -0.0186135, -0.0181935
1985, -29.4525, 3.9774, 27.8405, -0.34447, -0.15213, -0.0199277, -0.0186135, -0.0181935, -0.2326, -0.2775, -29.6192, 3.902, 27.1934, -0.31255, -0.143684, -0.0175402, -0.0171822, -0.017207
1986, -29.6192, 3.902, 27.1934, -0.31255, -0.143684, -0.0175402, -0.0171822, -0.017207, 0.0555, 0.0627, -29.773, 3.83018, 26.7637, -0.310946, -0.147413, -0.0140466, -0.0137118, -0.0137004
1987, -29.773, 3.83018, 26.7637, -0.310946, -0.147413, -0.0140466, -0.0137118, -0.0137004, -0.2453, -0.2822, -29.9207, 3.75968, 26.4736, -0.272332, -0.130565, -0.0052067, -0.005119, -0.00512788
1988, -29.9207, 3.75968, 26.4736, -0.272332, -0.130565, -0.0052067, -0.005119, -0.00512788, -0.2248, -0.3596, -30.0448, 3.70002, 26.6833, -0.221552, -0.106808, 0.0218413, 0.0218933, 0.0218568
1989, -30.0448, 3.70002, 26.6833, -0.221552, -0.106808, 0.0218413, 0.0218933, 0.0218568, -0.3551, 0.1228, -30.1477, 3.6502, 26.3052, -0.195778, -0.0952274, -0.0634904, -0.0634885, -0.0635174
1990, -30.1477, 3.6502, 26.3052, -0.195778, -0.0952274, -0.0634904, -0.0634885, -0.0635174, -0.0229, -0.3032, -30.2381, 3.60625, 24.7892, -0.166539, -0.0806746, -0.0214582, -0.0215249, -0.0214683
1991, -30.2381, 3.60625, 24.7892, -0.166539, -0.0806746, -0.0214582, -0.0215249, -0.0214683, -0.1635, -0.0352, -30.3165, 3.56851, 24.2242, -0.146199, -0.0699995, -0.0296294, -0.029652, -0.0296797
1992, -30.3165, 3.56851, 24.2242, -0.146199, -0.0699995, -0.0296294, -0.029652, -0.0296797, -0.431, -0.2551, -30.3782, 3.53893, 22.9177, -0.0940483, -0.0454772, -0.0619975, -0.0619351, -0.061989
1993, -30.3782, 3.53893, 22.9177, -0.0940483, -0.0454772, -0.0619975, -0.0619351, -0.061989, 0.2478, -0.1544, -30.4215, 3.51826, 22.0308, -0.0910238, -0.0420737, 0.0146087, 0.0145519, 0.0146124
1994, -30.4215, 3.51826, 22.0308, -0.0910238, -0.0420737, 0.0146087, 0.0145519, 0.0146124, -0.0871, 0.1328, -30.4676, 3.49738, 22.3285, -0.0938856, -0.041835, -0.0112441, -0.0112632, -0.0113035
1995, -30.4676, 3.49738, 22.3285, -0.0938856, -0.041835, -0.0112441, -0.0112632, -0.0113035, -0.2504, 0.4794, -30.5193, 3.47487, 20.1458, -0.112055, -0.0475627, -0.151675, -0.15164, -0.151963
1996, -30.5193, 3.47487, 20.1458, -0.112055, -0.0475627, -0.151675, -0.15164, -0.151963, 0.1398, 0.3078, -30.5851, 3.44866, 15.0395, -0.154085, -0.0570288, -0.187135, -0.187519, -0.187998
1997, -30.5851, 3.44866, 15.0395, -0.154085, -0.0570288, -0.187135, -0.187519, -0.187998, -0.3957, -0.1185, -30.6566, 3.42296, 9.33882, -0.1221, -0.0435668, -0.2131, -0.212661, -0.213475
1998, -30.6566, 3.42296, 9.33882, -0.1221, -0.0435668, -0.2131, -0.212661, -0.213475, -0.019, 0.2692, -30.7184, 3.40342, 2.82519, -0.13361, -0.0351886, -0.241058, -0.241252, -0.242409
1999, -30.7184, 3.40342, 2.82519, -0.13361, -0.0351886, -0.241058, -0.241252, -0.242409, 0.3123, -0.1836, -30.7895, 3.38842, -2.64435, -0.148917, -0.0243797, -0.121573, -0.122687, -0.121881
2000, -30.7895, 3.38842, -2.64435, -0.148917, -0.0243797, -0.121573, -0.122687, -0.121881, 0.2153, 0.4883, -30.8768, 3.3798, -5.92894, -0.207767, -0.00907403, -0.130034, -0.131164, -0.1321
2001, -30.8768, 3.3798, -5.92894, -0.207767, -0.00907403, -0.130034, -0.131164, -0.1321, 0.0949, 0.4905, -30.9953, 3.37999, -10.5076, -0.265067, 0.0108123, -0.191382, -0.192708, -0.194426
2002, -30.9953, 3.37999, -10.5076, -0.265067, 0.0108123, -0.191382, -0.192708, -0.194426, 0.3131, -0.2108, -31.1338, 3.39033, -14.7275, -0.280615, 0.0292824, -0.0797214, -0.0821106, -0.0807664
2003, -31.1338, 3.39033, -14.7275, -0.280615, 0.0292824, -0.0797214, -0.0821106, -0.0807664, 0.2131, 0.1654, -31.2806, 3.41053, -16.1602, -0.310113, 0.0521476, -0.0356472, -0.0374841, -0.0374477
2004, -31.2806, 3.41053, -16.1602, -0.310113, 0.0521476, -0.0356472, -0.0374841, -0.0374477, 0.1266, -0.0689, -31.438, 3.44039, -16.5921, -0.317486, 0.0661817, 0.00828172, 0.00703775, 0.00740355
2005, -31.438, 3.44039, -16.5921, -0.317486, 0.0661817, 0.00828172, 0.00703775, 0.00740355, 0.3476, 0.378, -31.6084, 3.4791, -16.2414, -0.371782, 0.0902799, 0.00951921, 0.00840183, 0.00838091
2006, -31.6084, 3.4791, -16.2414, -0.371782, 0.0902799, 0.00951921, 0.00840183, 0.00838091, 0.1986, 0.091, -31.8044, 3.52854, -15.778, -0.405832, 0.105053, 0.0263182, 0.025804, 0.0258762
2007, -31.8044, 3.52854, -15.778, -0.405832, 0.105053, 0.0263182, 0.025804, 0.0258762, -0.1432, 0.1517, -32.0099, 3.58244, -15.651, -0.412302, 0.109251, -0.0275247, -0.0277606, -0.0278911
2008, -32.0099, 3.58244, -15.651, -0.412302, 0.109251, -0.0275247, -0.0277606, -0.0278911, 0.2992, -0.0818, -32.2192, 3.6386, -15.8077, -0.429129, 0.116526, 0.0344156, 0.0342541, 0.0343161
2009, -32.2192, 3.6386, -15.8077, -0.429129, 0.116526, 0.0344156, 0.0342541, 0.0343161, -0.0107, 0.1487, -32.4373, 3.69797, -14.8778, -0.442376, 0.120288, 0.0153065, 0.0155015, 0.0155353
2010, -32.4373, 3.69797, -14.8778, -0.442376, 0.120288, 0.0153065, 0.0155015, 0.0155353, -0.3518, 0.3707, -32.6603, 3.75848, -16.2873, -0.446389, 0.121446, -0.125778, -0.126058, -0.126653
2011, -32.6603, 3.75848, -16.2873, -0.446389, 0.121446, -0.125778, -0.126058, -0.126653, -0.3388, 0.4028, -32.8845, 3.82127, -22.0158, -0.450185, 0.132204, -0.270047, -0.271213, -0.274971
2012, -32.8845, 3.82127, -22.0158, -0.450185, 0.132204, -0.270047, -0.271213, -0.274971, 0.4667, -0.1729, -33.1119, 3.89427, -28.3885, -0.462692, 0.163718, -0.138494, -0.144956, -0.142379
2013, -33.1119, 3.89427, -28.3885, -0.462692, 0.163718, -0.138494, -0.144956, -0.142379, 0.2031, 0.1041, -33.3464, 3.98564, -31.1205, -0.474561, 0.201337, -0.0701879, -0.0754874, -0.075339
2014, -33.3464, 3.98564, -31.1205, -0.474561, 0.201337, -0.0701879, -0.0754874, -0.075339, -0.1695, -0.1781, -33.5781, 4.09015, -32.8291, -0.443437, 0.210284, -0.0523397, -0.055243, -0.0554367
2015, -33.5781, 4.09015, -32.8291, -0.443437, 0.210284, -0.0523397, -0.055243, -0.0554367, -0.2141, 0.0087, -33.792, 4.19659, -34.6954, -0.414485, 0.216532, -0.0837877, -0.0859204, -0.0871748
2016, -33.792, 4.19659, -34.6954, -0.414485, 0.216532, -0.0837877, -0.0859204, -0.0871748, -0.2165, 0.1012, -33.9926, 4.30643, -37.8383, -0.390778, 0.225101, -0.136832, -0.139011, -0.141075
2017, -33.9926, 4.30643, -37.8383, -0.390778, 0.225101, -0.136832, -0.139011, -0.141075, -0.0256, 0.0226, -34.1835, 4.42281, -41.8544, -0.372715, 0.240467, -0.135599, -0.138978, -0.139905
2018, -34.1835, 4.42281, -41.8544, -0.372715, 0.240467, -0.135599, -0.138978, -0.139905, -0.264, -0.292, -34.3595, 4.54178, -45.388, -0.324111, 0.228301, -0.10952, -0.111331, -0.111743
2019, -34.3595, 4.54178, -45.388, -0.324111, 0.228301, -0.10952, -0.111331, -0.111743, 0.0328, 0.4544, -34.5198, 4.66312, -49.1809, -0.327335, 0.268729, -0.166781, -0.17012, -0.173323
2020, -34.5198, 4.66312, -49.1809, -0.327335, 0.268729, -0.166781, -0.17012, -0.173323, 0.1932, -0.0505, -34.6814, 4.80541, -53.418, -0.317554, 0.299163, -0.111409, -0.116164, -0.11551
2021, -34.6814, 4.80541, -53.418, -0.317554, 0.299163, -0.111409, -0.116164, -0.11551, -0.2494, 0.2795, -34.8362, 4.96098, -57.2852, -0.297944, 0.31804, -0.178837, -0.181182, -0.184885
2022, -34.8362, 4.96098, -57.2852, -0.297944, 0.31804, -0.178837, -0.181182, -0.184885, 0.0516, -0.09, -34.9794, 5.12445, -62.1861, -0.273287, 0.334033, -0.144719, -0.148778, -0.148852
2023, -34.9794, 5.12445, -62.1861, -0.273287, 0.334033, -0.144719, -0.148778, -0.148852, -0.426, 0.4679, -35.1089, 5.29441, -67.8582, -0.246418, 0.350587, -0.277562, -0.278538, -0.287202
2024, -35.1089, 5.29441, -67.8582, -0.246418, 0.350587, -0.277562, -0.278538, -0.287202, 0.2793, 0.2744, -35.2263, 5.48139, -76.023, -0.223086, 0.403671, -0.266593, -0.27475, -0.277165
2025, -35.2263, 5.48139, -76.023, -0.223086, 0.403671, -0.266593, -0.27475, -0.277165, 0.3877, 0.0881, -35.3299, 5.69878, -82.309, -0.189175, 0.46046, -0.166426, -0.176773, -0.175659
2026, -35.3299, 5.69878, -82.309, -0.189175, 0.46046, -0.166426, -0.176773, -0.175659, 0.0953, -0.2431, -35.414, 5.93238, -85.5785, -0.147184, 0.464987, -0.063908, -0.0706117, -0.0685277
2027, -35.414, 5.93238, -85.5785, -0.147184, 0.464987, -0.063908, -0.0706117, -0.0685277, -0.1143, -0.3668, -35.4779, 6.15561, -86.317, -0.11004, 0.42622, 0.00732792, 0.00385923, 0.00529192
2028, -35.4779, 6.15561, -86.317, -0.11004, 0.42622, 0.00732792, 0.00385923, 0.00529192, -0.369, 0.0357, -35.5258, 6.35924, -86.7817, -0.0829879, 0.390202, -0.057092, -0.0583604, -0.0602484
2029, -35.5258, 6.35924, -86.7817, -0.0829879, 0.390202, -0.057092, -0.0583604, -0.0602484, 0.0328, 0.2332, -35.5622, 6.55696, -89.1495, -0.0629368, 0.406693, -0.100837, -0.103556, -0.10477
